user_sector_i,A01,RUP,RMID,ELEC_CIT,TEQ
A01,0.9145335729525865,0.999999,0.9169782237989649,0.9970202070455905,0.9359275444047944
RUP,0.999999,0.33922052232931976,0.8507739209120093,0.9900925178149469,0.9595451288903872
RMID,0.999999,0.5285224637971999,0.7113624298030043,0.993742218826446,0.9099459922127544
ELEC_CIT,0.999999,0.9679586706643524,0.7824484852420743,0.5159713872295182,0.7193935055209566
TEQ,0.999999,0.999999,0.8143532980294559,0.621051302233862,0.7352901430671518
