user_sector_i,A01,RUP,RMID,ELEC_CIT,TEQ
A01,0.85619806676291,0.80780959574163,0.6817890162753067,0.793412881895687,0.39282317048039816
RUP,0.999999,0.8782505514967759,0.6298001805240012,0.41754147435016464,0.5209740303446735
RMID,0.8013569615742946,0.7032188194965512,0.5585024227938727,0.5879139481979115,0.5069476232585972
ELEC_CIT,0.999999,0.6125741132772068,0.5995985040573741,0.5184052657144764,0.4717958785095447
TEQ,0.999999,0.5505102572168219,0.6583093604536335,0.46991479064648345,0.6092401520137468
